dataset,ratio_evaluation,evaluation_method,feature_selection,learner,accuracy,f1_score,precision,recall,top 1,top 2,top 3,top 4,top 5,top 6,top 7,top 8,top 9,top 10
turma_1,0.75,holdout (33/67),gain_ratio (10),neural_network,0.7384615384615385,0.5277777777777778,0.4523809523809524,0.6333333333333333,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,activities_complete_below_average,activities_incomplete_below_average,grades_between_5_7_5,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),gain_ratio (10),gradient_boosting,0.8,0.5517241379310344,0.5714285714285714,0.5333333333333333,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,activities_complete_below_average,activities_incomplete_below_average,grades_between_5_7_5,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),gain_ratio (10),svm,0.7923076923076923,0.5846153846153846,0.5428571428571428,0.6333333333333333,grades_between_0_2_5,activities_incomplete,grades_below_5,grades_below_mean,grades_between_7_5_10,activities_complete_below_average,activities_incomplete_below_average,grades_between_5_7_5,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),raw,random_forest,0.8097560975609757,0.5760869565217391,0.6309523809523809,0.53,,,,,,,,,,
turma_1,0.75,xvalidation (k=10),raw,knn,0.775609756097561,0.5208333333333334,0.5434782608695652,0.5,,,,,,,,,,
turma_1,0.75,xvalidation (k=10),raw,tree,0.7585365853658537,0.5170731707317073,0.5047619047619047,0.53,,,,,,,,,,
turma_1,0.75,xvalidation (k=10),raw,naive_bayes,0.7439024390243902,0.6209386281588447,0.4858757062146893,0.86,,,,,,,,,,
turma_1,0.75,xvalidation (k=10),raw,logistic_regression,0.8170731707317073,0.647887323943662,0.6106194690265486,0.69,,,,,,,,,,
turma_1,0.75,xvalidation (k=10),raw,neural_network,0.8073170731707318,0.5536723163841808,0.6363636363636364,0.49,,,,,,,,,,
turma_1,0.75,xvalidation (k=10),raw,gradient_boosting,0.7853658536585366,0.5555555555555555,0.5612244897959183,0.55,,,,,,,,,,
turma_1,0.75,xvalidation (k=10),raw,svm,0.7951219512195122,0.4750000000000001,0.6333333333333333,0.38,,,,,,,,,,
turma_1,0.75,"random (n=10, test=33%)",raw,random_forest,0.8071428571428572,0.5958083832335328,0.6317460317460317,0.5637393767705382,,,,,,,,,,
turma_1,0.75,"random (n=10, test=33%)",raw,knn,0.7785714285714286,0.5125786163522013,0.5601374570446735,0.47246376811594204,,,,,,,,,,
turma_1,0.75,"random (n=10, test=33%)",raw,tree,0.7678571428571429,0.5199409158050222,0.5222551928783383,0.5176470588235295,,,,,,,,,,
turma_1,0.75,"random (n=10, test=33%)",raw,naive_bayes,0.7528571428571429,0.6462167689161554,0.5015873015873016,0.9080459770114943,,,,,,,,,,
turma_1,0.75,"random (n=10, test=33%)",raw,logistic_regression,0.8021428571428572,0.5896296296296296,0.5589887640449438,0.6238244514106583,,,,,,,,,,
turma_1,0.75,"random (n=10, test=33%)",raw,neural_network,0.835,0.6723404255319149,0.6638655462184874,0.6810344827586207,,,,,,,,,,
turma_1,0.75,"random (n=10, test=33%)",raw,gradient_boosting,0.765,0.5154639175257731,0.5162241887905604,0.5147058823529411,,,,,,,,,,
turma_1,0.75,"random (n=10, test=33%)",raw,svm,0.7985714285714286,0.48913043478260876,0.6683168316831684,0.38571428571428573,,,,,,,,,,
turma_1,0.75,holdout (33/67),raw,random_forest,0.7384615384615385,0.5,0.4473684210526316,0.5666666666666667,,,,,,,,,,
turma_1,0.75,holdout (33/67),raw,knn,0.7615384615384615,0.5633802816901409,0.4878048780487805,0.6666666666666666,,,,,,,,,,
turma_1,0.75,holdout (33/67),raw,tree,0.7384615384615385,0.46875,0.4411764705882353,0.5,,,,,,,,,,
turma_1,0.75,holdout (33/67),raw,naive_bayes,0.6461538461538462,0.4888888888888889,0.36666666666666664,0.7333333333333333,,,,,,,,,,
turma_1,0.75,holdout (33/67),raw,logistic_regression,0.7615384615384615,0.6172839506172839,0.49019607843137253,0.8333333333333334,,,,,,,,,,
turma_1,0.75,holdout (33/67),raw,neural_network,0.7538461538461538,0.5675675675675677,0.4772727272727273,0.7,,,,,,,,,,
turma_1,0.75,holdout (33/67),raw,gradient_boosting,0.8076923076923077,0.5614035087719299,0.5925925925925926,0.5333333333333333,,,,,,,,,,
turma_1,0.75,holdout (33/67),raw,svm,0.7923076923076923,0.5846153846153846,0.5428571428571428,0.6333333333333333,,,,,,,,,,
turma_1,0.5,xvalidation (k=10),anova (5),random_forest,0.824390243902439,0.6210526315789474,0.6555555555555556,0.59,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),anova (5),knn,0.802439024390244,0.547486033519553,0.620253164556962,0.49,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),anova (5),tree,0.8341463414634146,0.6136363636363636,0.7105263157894737,0.54,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),anova (5),naive_bayes,0.8048780487804879,0.6638655462184875,0.572463768115942,0.79,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),anova (5),logistic_regression,0.8585365853658536,0.6979166666666667,0.7282608695652174,0.67,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),anova (5),neural_network,0.8414634146341463,0.6666666666666667,0.6842105263157895,0.65,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),anova (5),gradient_boosting,0.8365853658536585,0.6378378378378378,0.6941176470588235,0.59,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),anova (5),svm,0.7731707317073171,0.4685714285714285,0.5466666666666666,0.41,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",anova (5),random_forest,0.8,0.5857988165680474,0.592814371257485,0.5789473684210527,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",anova (5),knn,0.8035714285714286,0.5925925925925926,0.6535947712418301,0.5420054200542005,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",anova (5),tree,0.8078571428571428,0.5816485225505442,0.6448275862068965,0.5297450424929179,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",anova (5),naive_bayes,0.785,0.6412395709177592,0.5233463035019456,0.8276923076923077,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",anova (5),logistic_regression,0.86,0.6965944272445821,0.7142857142857143,0.6797583081570997,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",anova (5),neural_network,0.8264285714285714,0.6572637517630465,0.6695402298850575,0.6454293628808865,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",anova (5),gradient_boosting,0.8007142857142857,0.5766312594840668,0.5775075987841946,0.5757575757575758,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",anova (5),svm,0.7878571428571428,0.5107084019769358,0.5871212121212122,0.4518950437317784,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,holdout (33/67),anova (5),random_forest,0.7923076923076923,0.5573770491803278,0.5483870967741935,0.5666666666666667,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,holdout (33/67),anova (5),knn,0.8153846153846154,0.6129032258064516,0.59375,0.6333333333333333,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,holdout (33/67),anova (5),tree,0.7461538461538462,0.4923076923076923,0.45714285714285713,0.5333333333333333,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,holdout (33/67),anova (5),naive_bayes,0.676923076923077,0.4878048780487804,0.38461538461538464,0.6666666666666666,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,holdout (33/67),anova (5),logistic_regression,0.7846153846153846,0.6,0.525,0.7,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,holdout (33/67),anova (5),neural_network,0.7384615384615385,0.5405405405405405,0.45454545454545453,0.6666666666666666,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,holdout (33/67),anova (5),gradient_boosting,0.7846153846153846,0.5333333333333333,0.5333333333333333,0.5333333333333333,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,holdout (33/67),anova (5),svm,0.8307692307692308,0.6333333333333333,0.6333333333333333,0.6333333333333333,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),anova (10),random_forest,0.8390243902439024,0.648936170212766,0.6931818181818182,0.61,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),anova (10),knn,0.8073170731707318,0.5433526011560693,0.6438356164383562,0.47,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),anova (10),tree,0.8268292682926829,0.6203208556149732,0.6666666666666666,0.58,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),anova (10),naive_bayes,0.7658536585365854,0.6307692307692307,0.5125,0.82,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),anova (10),logistic_regression,0.848780487804878,0.6804123711340208,0.7021276595744681,0.66,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),anova (10),neural_network,0.8463414634146341,0.6735751295336787,0.6989247311827957,0.65,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),anova (10),gradient_boosting,0.8317073170731707,0.6270270270270271,0.6823529411764706,0.58,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),anova (10),svm,0.7804878048780488,0.47058823529411764,0.5714285714285714,0.4,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",anova (10),random_forest,0.8264285714285714,0.6099518459069021,0.6761565836298933,0.5555555555555556,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",anova (10),knn,0.8021428571428572,0.5637795275590551,0.6580882352941176,0.4931129476584022,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",anova (10),tree,0.8114285714285714,0.6,0.5823529411764706,0.61875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",anova (10),naive_bayes,0.7442857142857143,0.6158798283261804,0.5026269702276708,0.7950138504155124,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",anova (10),logistic_regression,0.8535714285714285,0.7024673439767779,0.711764705882353,0.6934097421203438,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",anova (10),neural_network,0.8507142857142858,0.6789554531490016,0.6779141104294478,0.68,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",anova (10),gradient_boosting,0.8242857142857143,0.6339285714285714,0.6698113207547169,0.6016949152542372,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",anova (10),svm,0.7971428571428572,0.4760147601476015,0.6262135922330098,0.38392857142857145,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,holdout (33/67),anova (10),random_forest,0.7615384615384615,0.523076923076923,0.4857142857142857,0.5666666666666667,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,holdout (33/67),anova (10),knn,0.8153846153846154,0.6129032258064516,0.59375,0.6333333333333333,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,holdout (33/67),anova (10),tree,0.7461538461538462,0.4923076923076923,0.45714285714285713,0.5333333333333333,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,holdout (33/67),anova (10),naive_bayes,0.676923076923077,0.4878048780487804,0.38461538461538464,0.6666666666666666,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,holdout (33/67),anova (10),logistic_regression,0.7846153846153846,0.6,0.525,0.7,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,holdout (33/67),anova (10),neural_network,0.7230769230769231,0.5135135135135135,0.4318181818181818,0.6333333333333333,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,holdout (33/67),anova (10),gradient_boosting,0.7846153846153846,0.5333333333333333,0.5333333333333333,0.5333333333333333,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,holdout (33/67),anova (10),svm,0.8307692307692308,0.6333333333333333,0.6333333333333333,0.6333333333333333,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),chi2 (5),random_forest,0.8292682926829268,0.6236559139784946,0.6744186046511628,0.58,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),chi2 (5),knn,0.7926829268292683,0.5197740112994351,0.5974025974025974,0.46,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),chi2 (5),tree,0.824390243902439,0.6000000000000001,0.675,0.54,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),chi2 (5),naive_bayes,0.8097560975609757,0.6694915254237288,0.5808823529411765,0.79,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),chi2 (5),logistic_regression,0.8536585365853658,0.6938775510204083,0.7083333333333334,0.68,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),chi2 (5),neural_network,0.8439024390243902,0.68,0.68,0.68,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),chi2 (5),gradient_boosting,0.824390243902439,0.6170212765957446,0.6590909090909091,0.58,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,xvalidation (k=10),chi2 (5),svm,0.7731707317073171,0.4624277456647399,0.547945205479452,0.4,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",chi2 (5),random_forest,0.8157142857142857,0.6149253731343283,0.6280487804878049,0.6023391812865497,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",chi2 (5),knn,0.795,0.5508607198748043,0.5569620253164557,0.544891640866873,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",chi2 (5),tree,0.8128571428571428,0.5647840531561462,0.5964912280701754,0.5362776025236593,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",chi2 (5),naive_bayes,0.7871428571428571,0.6198979591836736,0.5412026726057907,0.7253731343283583,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",chi2 (5),logistic_regression,0.855,0.6891271056661562,0.7188498402555911,0.6617647058823529,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",chi2 (5),neural_network,0.83,0.6349693251533742,0.69,0.5880681818181818,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",chi2 (5),gradient_boosting,0.8092857142857143,0.5741626794258373,0.6040268456375839,0.547112462006079,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,"random (n=10, test=33%)",chi2 (5),svm,0.785,0.49749582637729545,0.5665399239543726,0.44345238095238093,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_1,0.5,holdout (33/67),chi2 (5),random_forest,0.8076923076923077,0.6153846153846153,0.5714285714285714,0.6666666666666666,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,,,,,
turma_1,0.5,holdout (33/67),chi2 (5),knn,0.8153846153846154,0.6129032258064516,0.59375,0.6333333333333333,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,,,,,
turma_1,0.5,holdout (33/67),chi2 (5),tree,0.7461538461538462,0.4923076923076923,0.45714285714285713,0.5333333333333333,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,,,,,
turma_1,0.5,holdout (33/67),chi2 (5),naive_bayes,0.676923076923077,0.4878048780487804,0.38461538461538464,0.6666666666666666,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,,,,,
turma_1,0.5,holdout (33/67),chi2 (5),logistic_regression,0.7846153846153846,0.6,0.525,0.7,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,,,,,
turma_1,0.5,holdout (33/67),chi2 (5),neural_network,0.7307692307692307,0.5205479452054794,0.4418604651162791,0.6333333333333333,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,,,,,
turma_1,0.5,holdout (33/67),chi2 (5),gradient_boosting,0.7846153846153846,0.5333333333333333,0.5333333333333333,0.5333333333333333,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,,,,,
turma_1,0.5,holdout (33/67),chi2 (5),svm,0.8307692307692308,0.6333333333333333,0.6333333333333333,0.6333333333333333,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,grades_between_5_7_5,,,,,
turma_1,0.5,xvalidation (k=10),chi2 (10),random_forest,0.848780487804878,0.6666666666666666,0.7209302325581395,0.62,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),chi2 (10),knn,0.8,0.5176470588235295,0.6285714285714286,0.44,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),chi2 (10),tree,0.8268292682926829,0.6395939086294417,0.6494845360824743,0.63,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),chi2 (10),naive_bayes,0.7804878048780488,0.6428571428571429,0.5328947368421053,0.81,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),chi2 (10),logistic_regression,0.8463414634146341,0.6735751295336787,0.6989247311827957,0.65,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),chi2 (10),neural_network,0.8097560975609757,0.5851063829787234,0.625,0.55,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),chi2 (10),gradient_boosting,0.8341463414634146,0.6421052631578946,0.6777777777777778,0.61,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,xvalidation (k=10),chi2 (10),svm,0.7439024390243902,0.3712574850299401,0.4626865671641791,0.31,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",chi2 (10),random_forest,0.81,0.5869565217391305,0.6428571428571429,0.54,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",chi2 (10),knn,0.8121428571428572,0.5623960066555741,0.6814516129032258,0.47875354107648727,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",chi2 (10),tree,0.8121428571428572,0.6033182503770739,0.5899705014749262,0.6172839506172839,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",chi2 (10),naive_bayes,0.7664285714285715,0.6338185890257558,0.5173674588665448,0.8179190751445087,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",chi2 (10),logistic_regression,0.8278571428571428,0.6331811263318112,0.636085626911315,0.6303030303030303,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",chi2 (10),neural_network,0.8314285714285714,0.6424242424242425,0.6666666666666666,0.6198830409356725,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",chi2 (10),gradient_boosting,0.8114285714285714,0.6024096385542168,0.6042296072507553,0.6006006006006006,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
turma_1,0.5,"random (n=10, test=33%)",chi2 (10),svm,0.7807142857142857,0.44283121597096187,0.5727699530516432,0.3609467455621302,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10
